openalex_id,full_name,affiliated_institution,country,research_topics,works_count,citation_count,h_index,profile_url,profile_image_url
https://openalex.org/A5109012461,A. Jabar,Mohammed V University,MA,Theoretical and Computational Physics; Heusler alloys: electronic and magnetic properties; Magnetic and transport properties of perovskites and related materials; Magnetic properties of thin films; Advanced Condensed Matter Physics,271,4701,40,https://openalex.org/A5109012461,
https://openalex.org/A5051865395,O. Mounkachi,Mohammed V University,MA,Magnetic and transport properties of perovskites and related materials; 2D Materials and Applications; Magnetic Properties and Synthesis of Ferrites; MXene and MAX Phase Materials; ZnO doping and properties,270,4809,37,https://openalex.org/A5051865395,
https://openalex.org/A5072011695,Harald Böck,Centre National de la Recherche Scientifique,FR,Liquid Crystal Research Advancements; Synthesis and Properties of Aromatic Compounds; X-ray Diffraction in Crystallography; Crystallization and Solubility Studies; Organic Electronics and Photovoltaics,270,5146,39,https://openalex.org/A5072011695,
https://openalex.org/A5022253694,M. Ezzi,Mohammed V University,MA,Particle physics theoretical and experimental studies; High-Energy Particle Collisions Research; Quantum Chromodynamics and Particle Interactions; Particle Detector Development and Performance; Dark Matter and Cosmic Phenomena,269,17799,76,https://openalex.org/A5022253694,
https://openalex.org/A5035425212,Mehrdad Massoudi,National Energy Technology Laboratory,US,Granular flow and fluidized beds; Rheology and Fluid Dynamics Studies; Nanofluid Flow and Heat Transfer; Fluid Dynamics and Turbulent Flows; Lattice Boltzmann Simulation Studies,269,4657,37,https://openalex.org/A5035425212,
https://openalex.org/A5050707972,Gilles Pilate,Institut National de la Recherche Agronomique,MA,Biofuel production and bioconversion; Plant Gene Expression Analysis; Bioenergy crop production and management; Lignin and Wood Chemistry; Plant tissue culture and regeneration,269,11042,42,https://openalex.org/A5050707972,
https://openalex.org/A5109779717,M. Ouali Idrissi,Centre Hospitalier Universitaire Hassan II,MA,Sarcoma Diagnosis and Treatment; Bone Tumor Diagnosis and Treatments; Infectious Diseases and Tuberculosis; Congenital Anomalies and Fetal Surgery; Medical Imaging and Pathology Studies,269,114,4,https://openalex.org/A5109779717,
https://openalex.org/A5044622261,Danièle Dehouve,Université Paris Nanterre,FR,Latin American history and culture; Indigenous Cultures and Socio-Education; Historical Studies in Latin America; Literary and Cultural Studies; French Urban and Social Studies,268,500,11,https://openalex.org/A5044622261,
https://openalex.org/A5068317251,Mohamed Maâroufi,Centre Hospitalier Universitaire Hassan II,MA,Microgrid Control and Optimization; Smart Grid Energy Management; Wind Turbine Control Systems; Advanced Battery Technologies Research; Multilevel Inverters and Converters,268,3636,29,https://openalex.org/A5068317251,
https://openalex.org/A5087449110,Abdellatif Tazi,Centre National de la Recherche Scientifique,FR,Histiocytic Disorders and Treatments; Interstitial Lung Diseases and Idiopathic Pulmonary Fibrosis; Sarcoidosis and Beryllium Toxicity Research; Tuberous Sclerosis Complex Research; Hematopoietic Stem Cell Transplantation,268,11503,56,https://openalex.org/A5087449110,
https://openalex.org/A5088277720,Pierre Frankhauser,Institut Pasteur du Maroc,MA,Urban Design and Spatial Analysis; Land Use and Ecosystem Services; French Urban and Social Studies; Remote Sensing and Land Use; Agriculture and Rural Development Research,267,1996,23,https://openalex.org/A5088277720,
https://openalex.org/A5110145011,H. Harmouche,Mohammed V University,MA,Ocular Diseases and Behçet’s Syndrome; Vasculitis and related conditions; Systemic Lupus Erythematosus Research; Retinal and Optic Conditions; Folate and B Vitamins Research,267,640,14,https://openalex.org/A5110145011,
https://openalex.org/A5022468719,Veerle Rots,University of Liège,BE,Pleistocene-Era Hominins and Archaeology; Archaeology and ancient environmental studies; Forensic Anthropology and Bioarchaeology Studies; Archaeological and Geological Studies; Image Processing and 3D Reconstruction,266,3508,31,https://openalex.org/A5022468719,
https://openalex.org/A5042336516,Mostapha Tarfaoui,Université Mohammed VI Polytechnique,MA,Mechanical Behavior of Composites; High-Velocity Impact and Material Behavior; Structural Response to Dynamic Loads; Wind Energy Research and Development; Structural Analysis of Composite Materials,266,5333,41,https://openalex.org/A5042336516,
https://openalex.org/A5073302270,Laurence Dubourg,Université Claude Bernard Lyon 1,FR,Chronic Kidney Disease and Diabetes; Dialysis and Renal Disease Management; Renal Transplantation Outcomes and Treatments; Kidney Stones and Urolithiasis Treatments; Parathyroid Disorders and Treatments,265,6867,43,https://openalex.org/A5073302270,
https://openalex.org/A5073365566,Taoufik Harzy,Sidi Mohamed Ben Abdellah University,MA,Rheumatoid Arthritis Research and Therapies; Spondyloarthritis Studies and Treatments; Infectious Diseases and Tuberculosis; Bone and Joint Diseases; Autoimmune and Inflammatory Disorders Research,265,707,13,https://openalex.org/A5073365566,
https://openalex.org/A5107832230,H. Salhi,Agence pour le Développement et la Réhabilitation de la Ville de Fès,MA,Pituitary Gland Disorders and Treatments; Adrenal and Paraganglionic Tumors; Parathyroid Disorders and Treatments; Diabetes Management and Research; Neurological and metabolic disorders,265,177,7,https://openalex.org/A5107832230,
https://openalex.org/A5023521518,P. R. Moorcroft,Cadi Ayyad University,MA,Plant Water Relations and Carbon Dynamics; Atmospheric and Environmental Gas Dynamics; Remote Sensing in Agriculture; Ecology and Vegetation Dynamics Studies; Climate variability and models,263,14920,61,https://openalex.org/A5023521518,
https://openalex.org/A5036052372,A. Berraho,Centre Hospitalier Ibn Sina,MA,Ocular Diseases and Behçet’s Syndrome; Glaucoma and retinal disorders; Corneal surgery and disorders; Ocular Oncology and Treatments; Intraocular Surgery and Lenses,263,968,15,https://openalex.org/A5036052372,
https://openalex.org/A5052526021,L.B. Drissi,Mohammed V University,MA,Graphene research and applications; 2D Materials and Applications; ZnO doping and properties; Heusler alloys: electronic and magnetic properties; Black Holes and Theoretical Physics,263,2461,24,https://openalex.org/A5052526021,
https://openalex.org/A5068960016,Mohamed Eddouks,Université Moulay Ismail de Meknes,MA,Natural Antidiabetic Agents Studies; Phytochemicals and Antioxidant Activities; Ethnobotanical and Medicinal Plants Studies; Phytochemistry and Biological Activities; Pharmacological Effects of Natural Compounds,263,6193,41,https://openalex.org/A5068960016,
https://openalex.org/A5086477059,Anne Bachelot,Sorbonne Université,FR,Sexual Differentiation and Disorders; Ovarian function and disorders; Reproductive Biology and Fertility; Hormonal and reproductive studies; Growth Hormone and Insulin-like Growth Factors,263,6441,46,https://openalex.org/A5086477059,
https://openalex.org/A5068345074,Najib Mahdou,Mohammed V University,MA,"Rings, Modules, and Algebras; Algebraic structures and combinatorial models; Advanced Topics in Algebra; Commutative Algebra and Its Applications; Nonlinear Waves and Solitons",260,1401,17,https://openalex.org/A5068345074,
https://openalex.org/A5009445141,D. Barbier,Institut Supérieur du Génie Appliqué,MA,Silicon Nanostructures and Photoluminescence; Nanowire Synthesis and Applications; Semiconductor materials and devices; Advanced MEMS and NEMS Technologies; Impact of Light on Environment and Health,259,2598,27,https://openalex.org/A5009445141,
https://openalex.org/A5025903466,André St‐Hilaire,University of New Brunswick,CA,Hydrology and Watershed Management Studies; Fish Ecology and Management Studies; Hydrological Forecasting Using AI; Hydrology and Sediment Transport Processes; Climate variability and models,259,6486,40,https://openalex.org/A5025903466,
https://openalex.org/A5034022063,Lise Jouanin,Institut National de la Recherche Agronomique,MA,Plant tissue culture and regeneration; Plant Gene Expression Analysis; Insect Resistance and Genetics; Biofuel production and bioconversion; Transgenic Plants and Applications,258,14342,64,https://openalex.org/A5034022063,
https://openalex.org/A5011329397,A. El Maghraoui,Mohammed V University,MA,Rheumatoid Arthritis Research and Therapies; Bone health and osteoporosis research; Spondyloarthritis Studies and Treatments; Bone and Joint Diseases; Systemic Lupus Erythematosus Research,257,4245,35,https://openalex.org/A5011329397,
https://openalex.org/A5063324672,Karim Adil,Université Mohammed VI Polytechnique,MA,X-ray Diffraction in Crystallography; Crystallization and Solubility Studies; Metal-Organic Frameworks: Synthesis and Applications; Inorganic Fluorides and Related Compounds; Covalent Organic Framework Applications,257,13652,45,https://openalex.org/A5063324672,
https://openalex.org/A5074599051,R. R. B. Norisam,University College London,GB,Particle physics theoretical and experimental studies; High-Energy Particle Collisions Research; Particle Detector Development and Performance; Quantum Chromodynamics and Particle Interactions; Dark Matter and Cosmic Phenomena,257,3749,30,https://openalex.org/A5074599051,
https://openalex.org/A5021433582,Florence Abravanel,Centre National de la Recherche Scientifique,FR,Hepatitis Viruses Studies and Epidemiology; Liver Disease and Transplantation; Viral gastroenteritis research and epidemiology; Hepatitis C virus research; Hepatitis B Virus Studies,256,15155,63,https://openalex.org/A5021433582,
https://openalex.org/A5042086204,A. El Alaoui,Euro-Mediterranean University of Fes,MA,Quantum Chromodynamics and Particle Interactions; Particle physics theoretical and experimental studies; High-Energy Particle Collisions Research; Nuclear physics research studies; Vehicle Routing Optimization Methods,256,5260,38,https://openalex.org/A5042086204,
https://openalex.org/A5038611144,P. S. Ott,Lawrence Berkeley National Laboratory,US,Particle physics theoretical and experimental studies; High-Energy Particle Collisions Research; Particle Detector Development and Performance; Quantum Chromodynamics and Particle Interactions; Dark Matter and Cosmic Phenomena,255,4360,38,https://openalex.org/A5038611144,
https://openalex.org/A5039626957,Jacques Le Gouis,Institut National de la Recherche Agronomique,MA,Wheat and Barley Genetics and Pathology; Crop Yield and Soil Fertility; Genetics and Plant Breeding; Plant nutrient uptake and metabolism; Genetic Mapping and Diversity in Plants and Animals,255,8852,49,https://openalex.org/A5039626957,
https://openalex.org/A5041710269,Christiane Mougin,Inserm,FR,Cervical Cancer and HPV Research; Molecular Biology Techniques and Applications; Genital Health and Disease; Hepatitis B Virus Studies; Head and Neck Cancer Studies,255,4738,36,https://openalex.org/A5041710269,
https://openalex.org/A5087144458,Cristina Prandi,Laboratoire National de Référence,MA,Asymmetric Synthesis and Catalysis; Synthetic Organic Chemistry Methods; Plant Parasitism and Resistance; Plant and animal studies; Catalytic Cross-Coupling Reactions,255,3553,36,https://openalex.org/A5087144458,
https://openalex.org/A5089930431,Lahcen Belyamani,Mohammed V University,MA,SARS-CoV-2 and COVID-19 Research; Anesthesia and Pain Management; Computational Drug Discovery Methods; Animal Virus Infections Studies; Trauma Management and Diagnosis,255,1684,20,https://openalex.org/A5089930431,
https://openalex.org/A5072267052,Karima El Rhazi,Centre Hospitalier Universitaire Hassan II,MA,Nutritional Studies and Diet; Colorectal Cancer Screening and Detection; Chronic Obstructive Pulmonary Disease (COPD) Research; Cancer survivorship and care; Global Cancer Incidence and Screening,254,2774,28,https://openalex.org/A5072267052,
https://openalex.org/A5016002593,Robert L. DuPont,National Institute on Drug Abuse,US,Substance Abuse Treatment and Outcomes; Opioid Use Disorder Treatment; Forensic Toxicology and Drug Analysis; Cannabis and Cannabinoid Research; Prenatal Substance Exposure Effects,253,6293,38,https://openalex.org/A5016002593,
https://openalex.org/A5019760962,Sarah Kidd,Laboratoire National de Référence,MA,Antifungal resistance and susceptibility; Fungal Infections and Studies; Plant Pathogens and Fungal Diseases; Syphilis Diagnosis and Treatment; Reproductive tract infections research,253,16804,52,https://openalex.org/A5019760962,
https://openalex.org/A5038331849,Hamid Tairi,Agence pour le Développement et la Réhabilitation de la Ville de Fès,MA,Video Surveillance and Tracking Methods; Advanced Vision and Imaging; Brain Tumor Detection and Classification; Advanced Neural Network Applications; Face and Expression Recognition,253,2586,26,https://openalex.org/A5038331849,
